Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
SWAY1,Tracteur Renault T-Series,444 628 km,03/06/2019,Gazoil,Renault,,ESPAGNE,Prix sur demande,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/9720005_th.jpg,,18 Tonnes,4x2,482,Occasion
SIT_7446KHJ,Tracteur produits dangereux / adr Renault T-Series,536 405 km,21/10/2019,Gazoil,Renault,,ESPAGNE,Prix sur demande,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10702627_th.jpg,,20.5 Tonnes,4x2,482,Occasion
SIT_1808LKH,Tracteur produits dangereux / adr Renault T-Series,862 237 km,04/04/2019,Gazoil,Renault,,ESPAGNE,Prix sur demande,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10613429_th.jpg,,19 Tonnes,4x2,482,Occasion
343015,Tracteur Renault T-High,754 726 km,01/02/2022,Gazoil,Renault,,ESPAGNE,Prix sur demande,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10571805_th.jpg,,18 Tonnes,4x2,482,Occasion
70305946,Tracteur Mercedes Actros 1846 LS,1 398 765 km,17/04/2019,Gazoil,Mercedes,,ESPAGNE,Prix sur demande,JS Trucks Europe SL, Barcelona,https://photo.static-viamobilis.com/31/1/10695534-foto-cabeza_tractora_th.jpg,,19.5 Tonnes,4x2,482,Occasion
GC-4836,Tracteur DAF 480 XG FT LOW DECK 4X2,1 234 956 km,23/11/2022,Gazoil,DAF,,ALLEMAGNE,Prix sur demande,DAF Used Trucks Deutschland, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11172278_th.jpg,,19.5 Tonnes,4x2,482,Occasion
GC-4477,Tracteur Renault R-Series 460 XROAD T-Series,400 290 km,09/06/2015,Gazoil,Renault,,ESPAGNE,Prix sur demande,AUTOMOCION EMMANUEL V.I. SL, Sevilla,https://photo.static-viamobilis.com/31/1/11172707_th.jpg,,20.5 Tonnes,4x2,428,Occasion
XLRTEH4300G347769,Tracteur Volvo FH 500 Globetrotter,699 000 km,12/06/2020,Gazoil,Volvo,,POLOGNE,Prix sur demande,SMUSZKIEWICZ S.C., Wielkopolskie,https://photo.static-viamobilis.com/31/1/11173638-zdjecie-ciagnik_siodlowy_th.jpg,,20.5 Tonnes,4x2,529,Occasion
XLRTEF5300G415129,Tracteur MAN TGS 18.460 4X2 LX Retarder Alcoa's,360 700 km,13/09/2019,Gazoil,MAN,,PAYS-BAS,Prix sur demande,BAS WORLD,,https://photo.static-viamobilis.com/31/1/11108314_th.jpg,,20.5 Tonnes,4x2,480,Occasion
XLRTEF5300G414324,Tracteur Mercedes Arocs 1946 4x4 Hydrodrive + Hydraulics,332 738 km,09/10/2018,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,DINGEMANSE TRUCKS & TRAILERS, NoordBrabant,https://photo.static-viamobilis.com/31/1/10503313_th.jpg,,18 Tonnes,4x2,463,Occasion
XLRTEF5300G416770,Tracteur Volvo FH12 FH 12.420 420 4X2,491 008 km,--,Gazoil,Volvo,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/9705931_th.jpg,,18 Tonnes,4x2,338,Occasion
XLRTEF5300G413161,Tracteur Volvo F89 F 89 F89 6X2,377 305 km,--,Gazoil,Volvo,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/8253390_th.jpg,,18 Tonnes,4x2,451,Occasion
XLRTEF5300G427799,Tracteur Scania 111 LB111 LB1114X2,394 415 km,--,Gazoil,Scania,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/10077851_th.jpg,,18 Tonnes,4x2,422,Occasion
XLRTEF5300G416860,Tracteur Scania R R144-530 V8 144.530 4X2,347 223 km,--,Gazoil,Scania,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/9834889_th.jpg,,18 Tonnes,4x2,510,Occasion
XLRTEF5300G417148,Tracteur Scania L L Vabis L85 /54 4X2 Truck Head,456 751 km,--,Gazoil,Scania,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/10444445_th.jpg,,18 Tonnes,4x2,483,Occasion
XLRTEF5300G427905,Tracteur 4X2 Type RC 42B 06,403 404 km,--,Gazoil,nc,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/7830049_th.jpg,,26 Tonnes,4x2,460,Occasion
XLRTEF5300G415258,Tracteur Scania L L Vabis L110 4X2 Truck Head,313 478 km,--,Gazoil,Scania,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/10114016_th.jpg,,18 Tonnes,4x2,441,Occasion
XLRTEF5300G397050,Tracteur Volvo N12 N 12 N12 6X4,513 858 km,--,Gazoil,Volvo,,GRÈCE,Prix sur demande,Atlastrucks.co, Attiki,https://photo.static-viamobilis.com/31/1/9784416_th.jpg,,19 Tonnes,4x2,361,Occasion
XLRTEF5300G417107,Tracteur MAN 33.480 TGX – 6x4 tractor unit,318 687 km,27/05/2016,Gazoil,MAN,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11058866_th.jpg,,20.5 Tonnes,4x2,460,Occasion
XLRTEF5300G415604,Tracteur Volvo FH 420 LNG Globetrotter tractor unit,417 145 km,11/10/2018,Gazoil,Volvo,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11078266_th.jpg,,20.5 Tonnes,4x2,460,Occasion
667830,Tracteur DAF XF460 SSC tractor unit,491 140 km,13/10/2016,Gazoil,DAF,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10871323_th.jpg,,20.5 Tonnes,4x2,460,Occasion
676087,Tracteur Volvo FH 480 LNG Globetrotter tractor unit,324 710 km,29/09/2020,Gazoil,Volvo,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10983612_th.jpg,,20.5 Tonnes,4x2,510,Occasion
855328,Tracteur DAF 480 XF SSC tractor unit,329 984 km,12/03/2020,Gazoil,DAF,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10999226_th.jpg,,20.5 Tonnes,4x2,380,Occasion
737453,Tracteur Mercedes Actros 1942 Tractor unit,587 758 km,14/09/2017,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11078259_th.jpg,,20.5 Tonnes,4x2,531,Occasion
339022,Tracteur Volvo FH 480 LNG Globetrotter tractor unit,395 034 km,07/10/2020,Gazoil,Volvo,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10995797_th.jpg,,20.5 Tonnes,4x2,177,Occasion
89384,Tracteur MAN G420 TGX 18420 tractor unit 568.600KM,283 051 km,08/05/2019,Gazoil,MAN,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11162900_th.jpg,,20.5 Tonnes,4x2,501,Occasion
88766,Tracteur Iveco S-WAY 510,329 381 km,27/10/2021,Gazoil,Iveco,,ESPAGNE,Prix sur demande,Motortrans SA, Lérida,https://photo.static-viamobilis.com/31/1/10726702-foto-cabeza_tractora_th.jpg,,20.5 Tonnes,6x4,459,Occasion
XLRTEH4300G392335,Tracteur Mercedes LS ACTROS 1845 MP5 STR. SP. 346TKM,620 000 km,01/06/2022,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/11161220_th.jpg,,27 Tonnes,4x2,482,Occasion
XLRTEH4300G418531,Tracteur Scania L R500 6X2/4 RET. ED,490 000 km,01/11/2019,Gazoil,Scania,,PAYS-BAS,Prix sur demande,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10831095_th.jpg,,19.5 Tonnes,4x2,482,Occasion
XLRTEH4300G401718,Tracteur DAF 480 XF SSC INTARDER SKIRTS,549 000 km,01/06/2020,Gazoil,DAF,,PAYS-BAS,Prix sur demande,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10903806_th.jpg,,18 Tonnes,4x2,482,Occasion
XLRTEF5300G399790,Tracteur Renault Magnum 460 DXI (PERFECT CONDITION ! / PARFAIT ETAT !),710 000 km,17/08/2007,Gazoil,Renault,,BELGIQUE,Prix sur demande,Nexus Trucks BV, Limburg,https://photo.static-viamobilis.com/31/1/11163285_th.jpg,,18 Tonnes,4x2,471,Occasion
XLRTEH4300G408505,Tracteur Scania R R 470,580 000 km,01/01/2006,Gazoil,Scania,,POLOGNE,Prix sur demande,Jacek Robak ROB-TRANS MICHAŁEK, Mazowieckie,https://photo.static-viamobilis.com/31/1/10542081_th.jpg,,18 Tonnes,4x2,470,Occasion
XLRTEF5300G407666,Tracteur surbaissé Iveco Stralis 460 eev,839 000 km,24/05/2012,Gazoil,Iveco,,ESPAGNE,Prix sur demande,AUTOMOTOR HERMANOS MARIN S.L, Murcia,https://photo.static-viamobilis.com/31/1/11091084-foto-cabeza_tractora_th.jpg,,26 Tonnes,4x2,420,Occasion
XLRTGH4300G352458,Tracteur Renault Premium ROUTE,739 000 km,27/03/2014,Gazoil,Renault,,ESPAGNE,Prix sur demande,Veinluc SA, Córdoba,https://photo.static-viamobilis.com/31/1/11090207_th.jpg,,20.5 Tonnes,4x2,450,Occasion
XLRTEH4300G362442,Tracteur Renault T-High 480 T4X2 13L E6,649 850 km,21/02/2024,Gazoil,Renault,,ITALIE,Prix sur demande,RE.VI. Veicoli Industriali S.p.A., Varese,https://photo.static-viamobilis.com/31/1/11058049-foto-trattore_stradale_th.jpg,,18 Tonnes,4x2,420,Occasion
XLRTEH4300G403172,Ensemble routier porte engins MAN TGX 28.510,58 km,01/06/2022,Gazoil,MAN,,POLOGNE,Prix sur demande,Ciezarowki.pl, Małopolskie,https://photo.static-viamobilis.com/34/1/10912153-zdjecie-zestaw_drogowy_th.jpg,,26.5 Tonnes,4x2,480,Occasion
XLRTEF5300G394189,Ensemble routier porte engins MAN neuf TGX 28.510,532 655 km,01/06/2025,Gazoil,MAN,,POLOGNE,Prix sur demande,Ciezarowki.pl, Małopolskie,https://photo.static-viamobilis.com/34/1/10901957-zdjecie-zestaw_drogowy_th.jpg,,23.5 Tonnes,4x2,470,Neuf
XLRTEF5300G394128,Tracteur Scania R450 HighLine BL 4x2 *Retarder|Hydr.|Alcoa|ACC,676 000 km,01/01/2021,Gazoil,Scania,,ALLEMAGNE,Prix sur demande,AE Handels GmbH, Hessen,https://photo.static-viamobilis.com/31/1/11068475_th.jpg,,18 Tonnes,4x2,470,Occasion
XLRTEH4300G404397,Tracteur Mercedes Actros IV 1848 BL *Retarder/2-Kreis-Hydr./Alcoa,715 000 km,01/03/2017,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,AE Handels GmbH, Hessen,https://photo.static-viamobilis.com/31/1/11162064_th.jpg,,18 Tonnes,4x2,470,Occasion
XLRTEH4300G403140,Tracteur Mercedes Arocs 1845 BL HAD 4x4 *Retarder/Hydraulik/Alcoa,548 000 km,01/01/2017,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,AE Handels GmbH, Hessen,https://photo.static-viamobilis.com/31/1/11162062_th.jpg,,18 Tonnes,4x2,450,Occasion
XLRTEH4300G332283,Tracteur Iveco S-WAY S-WAY AS440S48,823 883 km,01/05/2021,Gazoil,Iveco,,ITALIE,Prix sur demande,VIVA BRESCIA DIESEL, Brescia,https://photo.static-viamobilis.com/31/1/9847126_th.jpg,,26 Tonnes,4x2,480,Occasion
XLRTEH4300G286205,Tracteur MAN TGX 18.470 XXL BLS+ KIPHYDR.,133 000 km,03/10/2019,Gazoil,MAN,,BELGIQUE,Prix sur demande,BRAEM SA Belgique, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11161718_th.jpg,,18 Tonnes,4x2,459,Occasion
26225,"Tracteur Mercedes Sprinter 519 V6 3.0 CDI L3H2 PB Edition Camera, Cruise, Carplay, LED, 3500kg Trekhaak, 10,5'' Mbux, Stoelverwarming, Softclose, Uniek!",202 693 km,27/11/2018,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,PEETERS BEDRIJFSWAGENS, NoordHolland,https://photo.static-viamobilis.com/31/1/11163010_th.jpg,,44 Tonnes,4x2,482,Occasion
0001972125,Tracteur DAF XF 510 FT,390 000 km,29/08/2017,Gazoil,DAF,,ITALIE,Prix sur demande,FIMI spa, Ascoli Piceno,https://photo.static-viamobilis.com/31/1/11163207-foto-trattore_stradale_th.jpg,,25 Tonnes,4x2,482,Occasion
49669,Tracteur MAN TGX 18.440 XLX/ 8 Pieces-Stuck / Euro 5,722 000 km,13/02/2013,Gazoil,MAN,,BELGIQUE,Prix sur demande,OPTIMA TRUCKS, Limburg,https://photo.static-viamobilis.com/31/1/10202368_th.jpg,,19 Tonnes,4x2,482,Occasion
TRACTO-X-007,Tracteur MAN TGX TGX 18.470,590 000 km,01/01/2020,Gazoil,MAN,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10707638_th.jpg,,28 Tonnes,4x2,480,Occasion
1675564,Tracteur Scania S S 500,585 786 km,01/01/2019,Gazoil,Scania,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10822235_th.jpg,,19 Tonnes,4x2,460,Occasion
XLRTEH4300G376847,Tracteur MAN 18.480 1820 K6,399 832 km,01/01/2017,Gazoil,MAN,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11043977_th.jpg,,19 Tonnes,4x2,452,Occasion
XLRTEH4300G436402,Tracteur Scania L S 500 / HYDRAULIKA / RETARDER / I-PARK COOL / ALUFELGI,497 627 km,01/01/2019,Gazoil,Scania,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10863759_th.jpg,,19 Tonnes,4x2,462,Occasion
302631,"Tracteur Mercedes Actros 1840 stream space cabine met spoilers fenders en zonneklep, apk gekeurd",620 000 km,27/03/2015,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,HE TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/10703735_th.jpg,,6.9 Tonnes,4x2,460,Occasion
XLRTEF5300G442779,Tracteur Renault T-Series,791 552 km,21/05/2018,Gazoil,Renault,,ESPAGNE,Prix sur demande,Agon Truck Center Zaragoza SL, Zaragoza,https://photo.static-viamobilis.com/31/1/10705460_th.jpg,,19 Tonnes,4x2,460,Occasion
XLRTEF5300G442836,Tracteur Renault T-Series,673 000 km,16/01/2017,Gazoil,Renault,,ESPAGNE,Prix sur demande,Agon Truck Center Zaragoza SL, Zaragoza,https://photo.static-viamobilis.com/31/1/10705459_th.jpg,,19 Tonnes,4x2,440,Occasion
XLRTEH4300G348419,Tracteur Iveco Magirus,387 897 km,26/06/2017,Gazoil,Iveco,,ESPAGNE,Prix sur demande,REGUITRUK SL, Guipúzcoa,https://photo.static-viamobilis.com/31/1/10155911_th.jpg,,19 Tonnes,4x2,421,Occasion
XLRTEH4300G405783,Tracteur Mercedes E Actros 5 /1942/Mirror CAM/StreamSpace/Euro6,410 980 km,01/10/2019,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,Al Shogran GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10775929_th.jpg,,18 Tonnes,4x4,420,Occasion
076080,Tracteur MAN TGX 18.500 Retarder / Voll Luft / Eu6 /2 x Tank,384 056 km,01/07/2017,Gazoil,MAN,,ALLEMAGNE,Prix sur demande,Al Shogran GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11050303_th.jpg,,19 Tonnes,4x2,435,Occasion
720N,Tracteur convoi exceptionnel Mercedes E Actros 5/1948 BigSpace/Retarder/Mega/Eu6d,818 898 km,01/08/2021,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,Al Shogran GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11042241_th.jpg,,18 Tonnes,4x2,483,Occasion
SFH00772+2,Tracteur Mercedes neuf Actros 1848 LS F,398 009 km,06/09/2024,Gazoil,Mercedes,,ESPAGNE,Prix sur demande,CONCESUR USED TRUCKS, Sevilla,https://photo.static-viamobilis.com/31/1/10984862_th.jpg,,18 Tonnes,4x2,480,Neuf
SFH00778+4,Tracteur Terberg YT 193 | AIR-SUSPENSION | 26024 HOURS | TOP CONDITION,495 233 km,01/08/2021,Gazoil,Terberg,,PAYS-BAS,Prix sur demande,VLASTUIN TRUCK- EN TRAILERTRADING BV, Utrecht,https://photo.static-viamobilis.com/31/1/11092539_th.jpg,,20.5 Tonnes,4x2,479,Occasion
XLRTEH4300G374915,Tracteur Scania 143 T-500 V8 | 4x2 | 4350 mm WHEELBASE | TOP CONDITION !!!,442 543 km,02/05/1994,Gazoil,Scania,,PAYS-BAS,Prix sur demande,VLASTUIN TRUCK- EN TRAILERTRADING BV, Utrecht,https://photo.static-viamobilis.com/31/1/10140448_th.jpg,,23.9 Tonnes,4x2,450,Occasion
XLRTEF5300G429302,Tracteur Scania R 450 C20H etarder ACC,429 181 km,21/03/2023,Gazoil,Scania,,ESPAGNE,Prix sur demande,CLASS TRUCKS IBERIA, Valencia,https://photo.static-viamobilis.com/31/1/11149394_th.jpg,,33 Tonnes,4x2,530,Occasion
XLRTEF5300G422504,Tracteur Mercedes Actros 5 1845 BigSpace,669 998 km,17/06/2021,Gazoil,Mercedes,,ESPAGNE,Prix sur demande,CLASS TRUCKS IBERIA, Valencia,https://photo.static-viamobilis.com/31/1/11162540_th.jpg,,19 Tonnes,4x2,500,Occasion
VS CI003,"Ensemble routier rideaux coulissants (plsc) SCB3ST CoC Documents, TuV Loading Certificate, Dut",679 536 km,01/01/2018,Gazoil,nc,,PAYS-BAS,Prix sur demande,PFEIFER Sales BV, Gelderland,https://photo.static-viamobilis.com/34/1/11072903_th.jpg,,26 Tonnes,4x2,520,Occasion
DJ48432,Tracteur Scania P 8x4 With utzmeister UMI 24-3.67CS Truck-mounted,480 114 km,01/01/2008,Gazoil,Scania,,PAYS-BAS,Prix sur demande,PFEIFER Sales BV, Gelderland,https://photo.static-viamobilis.com/31/1/10768450_th.jpg,,26 Tonnes,4x2,520,Occasion
XLRTEF5300G409052,Tracteur produits dangereux / adr MAN TGX,406 837 km,21/03/2018,Gazoil,MAN,,ESPAGNE,Prix sur demande,Transler SL, Madrid,https://photo.static-viamobilis.com/31/1/9986792_th.jpg,,19.5 Tonnes,4x2,480,Occasion
XLRTEF5300G408748,Tracteur MAN 18.480 TGA,454 025 km,05/05/2003,Gazoil,MAN,,ESPAGNE,Prix sur demande,Transler SL, Madrid,https://photo.static-viamobilis.com/31/1/10046767_th.jpg,,20.5 Tonnes,4x2,530,Occasion
XLRTEF5300G436500,Ensemble routier benne standard MAN TGA,688 099 km,01/08/2005,Gazoil,MAN,,ESPAGNE,Prix sur demande,Transler SL, Madrid,https://photo.static-viamobilis.com/34/1/10046905_th.jpg,,20.5 Tonnes,4x2,480,Occasion
XLRTEH4300G331829,Tracteur DAF XG + 4x2 Euro6E - MEGA/Lowdeck - Retarder - MirrorCam - 3 DVS StarRating,391 348 km,16/12/2022,Gazoil,DAF,,PAYS-BAS,Prix sur demande,GEMA TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/10956927_th.jpg,,20.5 Tonnes,4x2,480,Occasion
XLRTEF5300G424837,Tracteur produits dangereux / adr Scania L R410 4x2 Sleepcab Euro6D - Retarder - ADR F - Alcoa - Navi - SmartTacho V2 - 04/2026 MOT,364 320 km,06/08/2019,Gazoil,Scania,,PAYS-BAS,Prix sur demande,GEMA TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11052598_th.jpg,,20.5 Tonnes,4x2,480,Occasion
XLRTEF5300G414792,Ensemble routier citerne Actros 1842 + Feldbinder Silo,454 332 km,01/01/2014,Gazoil,nc,,POLOGNE,Prix sur demande,WENGRZYN Sp. zo.o., Dolnośląskie,https://photo.static-viamobilis.com/31/1/9538943_th.jpg,,19 Tonnes,4x2,480,Occasion
XLRTEH4300G344014,Tracteur Iveco Stralis AS 440 S 56 TP,450 637 km,05/06/2012,Gazoil,Iveco,,ITALIE,Prix sur demande,TRUCK & CAR CASSETTA, BarlettaAndriaTrani,https://photo.static-viamobilis.com/31/1/11149943-foto-trattore_stradale_th.jpg,,20.5 Tonnes,4x2,385,Occasion
XLRTEH4300G343452,Tracteur DAF XF105 460,514 859 km,03/01/2007,Gazoil,DAF,,ITALIE,Prix sur demande,TRUCK & CAR CASSETTA, BarlettaAndriaTrani,https://photo.static-viamobilis.com/31/1/11149804-foto-trattore_stradale_th.jpg,,19.5 Tonnes,4x2,420,Occasion
70309442,Tracteur DAF XF460,551 520 km,07/01/2015,Gazoil,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11051078_th.jpg,,18 Tonnes,6x2,479,Occasion
70304904,Tracteur DAF XF 450,527 531 km,02/01/2019,Gazoil,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11031761_th.jpg,,23.5 Tonnes,4x2,440,Occasion
70301669,Tracteur MAN TGX 440,494 025 km,29/12/2011,Gazoil,MAN,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11074257_th.jpg,,18 Tonnes,4x2,440,Occasion
70309586,Tracteur DAF XF460 CRANE/KRAN/GRUE PALFINGER 30tm!! RADIO REMOTE!EURO6!!,82 987 km,24/10/2014,Gazoil,DAF,,PAYS-BAS,Prix sur demande,DEKO BV, NoordBrabant,https://photo.static-viamobilis.com/31/1/11092579_th.jpg,,18 Tonnes,4x2,509,Occasion
70297609,Tracteur convoi exceptionnel Volvo FH 500 6x4 Nebenantrieb/Kipphydraulik 34.000 kg,474 511 km,01/12/2014,Gazoil,Volvo,,ALLEMAGNE,Prix sur demande,Germatruck GmbH, Bayern,https://photo.static-viamobilis.com/31/1/11089692_th.jpg,,44 Tonnes,8x4,500,Occasion
70303222,Tracteur surbaissé Scania R R 410 Highline Retarder Opticruise Standklima,447 102 km,01/07/2016,Gazoil,Scania,,ALLEMAGNE,Prix sur demande,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11173035_th.jpg,,18 Tonnes,4x2,480,Occasion
70286746,Tracteur Volvo F6 FH 460,452 334 km,22/10/2020,Gazoil,Volvo,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11172777_th.jpg,,26 Tonnes,4x2,480,Occasion
70305035,Tracteur MAN TGX 18.400,444 504 km,10/04/2015,Gazoil,MAN,,BELGIQUE,Prix sur demande,THEMAR TRUCKS nv, Antwerpen,https://photo.static-viamobilis.com/31/1/11172771_th.jpg,,19.5 Tonnes,4x2,480,Occasion
70298475,Tracteur Scania L S500 4x2 RETARDER - FU AIR - EATHER INT.,462 716 km,05/12/2023,Gazoil,Scania,,PAYS-BAS,Prix sur demande,NEBIM USED TRUCKS, Limburg,https://photo.static-viamobilis.com/31/1/11172398_th.jpg,,18 Tonnes,6x2,500,Occasion
70314426,Tracteur DAF 480 XG FT 4X2,470 971 km,11/01/2023,Gazoil,DAF,,ITALIE,Prix sur demande,DAF VEICOLI INDUSTRIALI SPA, Milano,https://photo.static-viamobilis.com/31/1/11061115_th.jpg,,18 Tonnes,4x2,482,Occasion
70312923,Tracteur DAF XF 530 FT 4X2,280 000 km,28/02/2020,Gazoil,DAF,,ITALIE,Prix sur demande,DAF VEICOLI INDUSTRIALI SPA, Milano,https://photo.static-viamobilis.com/31/1/11061116_th.jpg,,26 Tonnes,4x2,482,Occasion
70310558,Tracteur DAF XF 450 FT 4X2,686 182 km,17/05/2021,Gazoil,DAF,,ITALIE,Prix sur demande,DAF VEICOLI INDUSTRIALI SPA, Milano,https://photo.static-viamobilis.com/31/1/10864592_th.jpg,,18 Tonnes,4x2,482,Occasion
013602,Tracteur DAF 480 FT XF 480,708 589 km,01/01/2021,Gazoil,DAF,,POLOGNE,Prix sur demande,TRUCK OUTLET, Mazowieckie,https://photo.static-viamobilis.com/31/1/10972900_th.jpg,,18 Tonnes,4x2,482,Occasion
11202,Tracteur Iveco S-WAY 510,711 850 km,12/02/2021,Gazoil,Iveco,,ESPAGNE,Prix sur demande,IVECO BOMLOY, Vizcaya,https://photo.static-viamobilis.com/31/1/10613533-foto-cabeza_tractora_th.jpg,,18 Tonnes,4x2,482,Occasion
8800,Tracteur Iveco Stralis Stralis Hi-Way 460,786 455 km,01/01/2020,Gazoil,Iveco,,ESPAGNE,Prix sur demande,IVECO BOMLOY, Vizcaya,https://photo.static-viamobilis.com/31/1/9867031_th.jpg,,19 Tonnes,8x4,482,Occasion
XLRTEF5300G400671,Tracteur DAF 480 XF 4X2 SSC 2xTanks Standklima ACC BTS-DAF Dealer Leasing EU,529 000 km,14/02/2022,Gazoil,DAF,,ALLEMAGNE,Prix sur demande,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11060705_th.jpg,,8.14 Tonnes,4x2,482,Occasion
E65392,Tracteur DAF XF 450 FT 4X2,472 000 km,15/03/2021,Gazoil,DAF,,BELGIQUE,Prix sur demande,DAF Used Trucks Belgium, OostVlaanderen,https://photo.static-viamobilis.com/31/1/10605662_th.jpg,,26.1 Tonnes,4x2,560,Occasion
T06468,Tracteur DAF XF 450 FT 4X2,1 500 000 km,15/03/2021,Gazoil,DAF,,BELGIQUE,Prix sur demande,DAF Used Trucks Belgium, OostVlaanderen,https://photo.static-viamobilis.com/31/1/10605661_th.jpg,,26 Tonnes,4x2,539,Occasion
T07394,Tracteur DAF XF 430 FT 4X2,837 000 km,05/01/2021,Gazoil,DAF,,BELGIQUE,Prix sur demande,DAF Used Trucks Belgium, OostVlaanderen,https://photo.static-viamobilis.com/31/1/10609003_th.jpg,,19.5 Tonnes,6x2,519,Occasion
237865x01,Tracteur DAF XF 430 FT 4X2,873 000 km,05/01/2021,Gazoil,DAF,,BELGIQUE,Prix sur demande,DAF Used Trucks Belgium, OostVlaanderen,https://photo.static-viamobilis.com/31/1/10609013_th.jpg,,45 Tonnes,4x2,500,Occasion
3555,Tracteur DAF 480 XF FT 4X2,330 000 km,09/04/2021,Gazoil,DAF,,BELGIQUE,Prix sur demande,DAF Used Trucks Belgium, OostVlaanderen,https://photo.static-viamobilis.com/31/1/10548533_th.jpg,,20.5 Tonnes,4x2,440,Occasion
RZ49670,Tracteur Scania R 500 A 4X2 V8 -etader-Alcoa Eur 5,427 800 km,12/01/2011,Gazoil,Scania,,PAYS-BAS,Prix sur demande,VAN HEZIK MACHINES, Gelderland,https://photo.static-viamobilis.com/31/1/11077833_th.jpg,,19 Tonnes,4x2,459,Occasion
